DCS_TAG,TagComment,Type,ITEM,ItemComment,RangeHI,RangeLO,UNIT,DataType,Array1,Array2,MarType,Process,VM_UNIT,VAR,VMArray1
S840HSOP00101,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1709,B,17
047XL00150A,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1709,B,19
S046HSAF00208,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,30
S2101WB2051,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205101S2101,B2,0
S2103WB2071,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB207101S2103,B1,0
S2103WB2093,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB209301S2103,B1,0
S2103WB2181,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB218101S2103,B2,0
S2103WB2209,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB220901S2103,B2,0
S2111WB2007,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2111,B1,0
S2111WB2029,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202901S2111,B1,0
S2111WB2117,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB211701S2111,B2,0
S2119WB2001,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2119,B1,0
S2119WB2023,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202301S2119,B1,0
S2119WB2045,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204501S2119,B1,0
S2119WB2111,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB211101S2119,B2,0
S2119WB2133,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB213301S2119,B2,0
S2119WB2155,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB215501S2119,B2,0
S2115_N4IO_STS,'N4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,24
S2602_STAT,'SCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,10
S2602_ALRM_CLS2,'CLASS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,8
S063UZRR03008,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,32
S063TZMF00317,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,23
S063L00121FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,28
S100EZRS01271,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2101,B,28
S142XZTC10003,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,26
S142XZTE10005,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,19
S146VSAK05001B,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210901S2103,B,13
S146SDMS20001,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,26
S146SDOC10001,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,11
S146SDCT30008,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,9
S146SDCC30008,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,8
S146LZAL00008B,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,21
S146FZMS10015C,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206101S2111,B,6
S163TZAH00163,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206701S2119,B,7
S063UZRS03009,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S2602,B,3
S063TZAL00315,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB202101S2611,B,11
S063TZAH00311,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203501S2620,B,25
S050HSAK00131,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S3101,B,2
S047EZRS01016,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,19
S000EZRS01012,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,16
S050HSMS00131,'MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB204301S3101,B,13
S063LZAL01041,'LL,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB200901S3103,B,21
S840HSAK30201,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207501S1701,B,26
S100EZRS01370,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207701S1701,B,27
S050HSMS00068A,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207901S1701,B,25
S840HSMS30201,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208101S1701,B,22
S146FZMS20015D,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206501S2115,B,16
SCS2115DO,'SERIAL,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207301S2115,B,11
063LZI00110,'SCALLED,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,063LZI00110,RAW,0
046TI00091,'046-E-150',PVI,RAW,IN,100,-50,2,0,0,1,203,MODEL2,U046TI00091,T,0
046FIC10071,'HO,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046FU10071,mv,0
046TIC00050,'HO,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046TU00050,mv,0
071LZI26604,'SCALLED,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071LZI26604,RAW,0
071PDI16003B,300015,PVI,RAW,IN,1600,0,2,0,0,1,200,DB3,071PDI16003B,RAW,0
071PI16003A,300016,PVI,RAW,IN,1600,0,2,0,0,1,200,DB3,071PI16003A,RAW,0
071FIC16038DU,300037,PVI,RAW,IN,17443,0,2,0,0,1,200,DB3,071FIC16038DU,RAW,0
071PI16036A,300175,PVI,RAW,IN,200,0,2,0,0,1,200,DB3,071PI16036A,RAW,0
071PV16046,300248,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071PV16046,RAW,0
060TI00067,'FG,PVI,RAW,IN,150,-100,2,0,0,1,203,MODEL2,U060TI00067,T,0
060TI00045,'060-V-003',PVI,RAW,IN,300,-196,2,0,0,1,203,MODEL2,U060TI00045,T,0
S163XA00121C,'163-P-009,LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,FAULT,t,0
163HY00145,'163-CCP-202','MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U163HU00145,sw,0
S163HSH00162B,'163-P-202B,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U163PU202B,DO_RUN,0
S163XA00162BC,'163-P-202B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,FAULT,t,0
060FI03503B,'FG,PVI,RAW,IN,25,0,2,0,0,1,203,MODEL2,U060FI03503B,F,0
063HSH00309A,'PCS4HEATERS,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U063H232A,DO_RUN,0
063XL00310BA,'PCS4HEATERS,ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U063H232F,LRsw,0
063XL00310CB,'PCS4HEATERS,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U063H232G,run,0
046ZI10058,'HO,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U046FU10058,pos,0
046ZI20079,'GL,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U046FU20079,pos,0
D046XZS05001B,'046-H-010A/B,ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
046ZSC00006A,'HO,'SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,PRV01,V02,0
S046VZHH12018B,'046-P-002A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
071HIC16039B,'071-U-110',MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,C03,0
071ZSO05103,'071-U-130',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU05103,openlsw,0
071ZSC05702,'071-U-130','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,PRV03,V05,0
071XL05201A,'071-U-130',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,U071H132BC,LRsw,0
S071HL10008,'071-U-110,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071U110C,V20,0
S071XL16036,'AUTO/MAN,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071U110L,C08,0
S071HL16041,'ANALYSER,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071U110C,C20,0
S071ZLO16045,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071HU16045,openlsw,0
S071XL16102,'VALVE,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16102,pos,0
S071ZLC16105,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16105,closelsw,0
S071ZLO16111,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16111,openlsw,0
S071XA16203C,'071-E-117B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
S071XA26202C,'071-E-127A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
S071HS16037A,'AUTO,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110L,V07,0
S071HS16038B,'MAN,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110L,V02,0
060FI00125A,'HL,PVI,RAW,IN,56,0,2,0,0,1,204,MODEL2,U060FI00125A,F,0
060FI00015A,'FG,PVI,RAW,IN,6500,0,2,0,0,1,204,MODEL2,U060FI00015A,F,0
063PI01004,'DISCH,PVI,RAW,IN,1000,0,2,0,0,1,203,MODEL2,U063PI01004,P,0
D060XS15061D,'060-U-160A','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060ZSC00033B,'N2,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060FU00033B,closelsw,0
D060XS06021,'060-H-002A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XZS06021B,'060-H-002A/B',ST16,PV,IN,1,0,2,0,0,1,200,DB2,WB206301S2017,B,8
060KY10017,'CD,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060KU10017,sw,0
060ZSC20015,'FG,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060KU20015,closelsw,0
D060XS05041E,'060-U-300','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
D060XS05051D,'060-U-200','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060FY00054B,'FG,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060FU00054B,sw,0
063T00315_CA,'HH,CALCU,RV3,Q03,100,0,2,0,0,1,200,DB3,063T00315_CARV3,PV,0
071T05068A_CA,'HH,CALCU,RV3,Q03,100,0,2,0,0,1,200,DB3,071T05068A_CARV3,PV,0
071PIC16039DU,300038,PVI,RAW,IN,1600,0,2,0,0,1,200,DB3,071PIC16039DU,RAW,0
S071XZTC05200,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201501S3119,B,15
S071UZRS05900,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201501S3119,B,1
071HIC16038A,'071-U-110','MLD-SW',MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V02,0
071H16036A_TRK,'071-U-110',SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
071H16037B_TRK,'071-U-110',SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
071H16057A_TRK,'071-U-110',SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
071H16037_TRK,'TRACKING,SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
S163HSH00150A,'163-PM-201A,PVI,PV,'Com.DO',1,0,2,0,0,1,101,MODEL2,U163PU201A,DO_RUN,0
S163XA00150AC,'163-PM-201A,PVI,PV,'Com.DI',1,0,2,0,0,1,201,MODEL2,FAULT,t,0
S2608_ALRM_CLS2,'CLASS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,8
S2608_N2S5,'N2S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,25
S063T00313FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2608,B,29
S2611_NET_BUS1,'BUS1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,11
S2611_STAT,'SCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,10
S2611_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,5
S063TZTG00315,'HH,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2611,B,28
S2620_N3_NRR,'N3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2620,B,18
S063UZT03004,'INTERLOCK,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202501S2620,B,18
S3101_STAT,'SCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,10
S3101_N3_NRR,'N,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,18
S046HS00102FU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,31
S000EZRR01012,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,23
050XL00131,'LER001,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3101,B,32
S050XLAF00602,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,5
S047EZRR01016,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,19
S046HSMF00102,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,18
S046HST00102,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,4
S3103_ALRM_CLS2,'CLASS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3103,B,8
S3103_N1S1,'N1S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3103,B,23
S046HSAF00209,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,27
S3119_N2S6,'N2S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3119,B,3
S071UZRR05900,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,4
S071XZAF05200,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,32
071XZ05200,'071-H-132A',PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,31
S071UZT05902,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,22
S071TZMF05074,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,8
S071ZA05075B,'SDV,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,32
S2014_N5_NRR,'N5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,22
S2014_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,10
S2014_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,4
S2014_N4S1,'N4S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,26
S2014_N3S2,'N3S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,18
S063LZTM00123,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202301S2014,B,32
S063TZAF00321,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202501S2014,B,3
S1701_N2_NRL,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,15
S1701_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,5
S1701_SEC_STS,'SEC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,1
S1701_N2S6,'N2S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,13
S1701_N4S4,'N4S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,29
S1701_N3S5,'N3S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,21
S1701_N6S2,'N6S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,13
S1701_N5S3,'N5S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,5
S1701_N7S1,'N7S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,21
S146HSM00100_020,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1701,B,4
S047HS00103,'U047,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201701S1701,B,7
047XL00103,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202901S1701,B,29
S100EZRR01370,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203101S1701,B,19
S100EZIL01271,'BD,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203701S1701,B,29
070HSOP00102,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204101S1701,B,19
S046HSA00012,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S1701,B,25
S100EZIL01370,'BD,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205701S1701,B,14
S840HSA40201,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205701S1701,B,29
840XL40201,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,18
S046HS00103_020,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206301S1701,B,31
S047HSM00103_020,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,25
S840HSMF80201,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,23
S1709_ALRM_CLS2,'CLASS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,8
S1709_DIAG_DIAG,'ABNORMAL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,2
S840HSAF00101,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1709,B,16
047XL00202,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1709,B,23
046XL00208,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S1709,B,31
S047HST00150A,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1709,B,6
S047XLAF00150A,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1709,B,20
S047HSAF00204,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,32
S047HSA00202,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,25
S047HST00204,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,20
S2101WB2041,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204101S2101,B2,0
S2101WB2063,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206301S2101,B2,0
S2103WB2061,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206101S2103,B1,0
S2103WB2083,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB208301S2103,B1,0
S2103WB2171,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB217101S2103,B2,0
S2103WB2193,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB219301S2103,B2,0
S2111WB2019,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201901S2111,B1,0
S2111WB2107,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB210701S2111,B2,0
S2119WB2013,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S2119,B1,0
S2119WB2035,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203501S2119,B1,0
S2119WB2057,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205701S2119,B1,0
S2119WB2101,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB210101S2119,B2,0
S2119WB2123,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB212301S2119,B2,0
S2119WB2145,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB214501S2119,B2,0
S2115_STAT,'SCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,10
S146TZTG20013A,'HH,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2115,B,20
S163LZTM00184,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201901S2115,B,29
S146FZAF20015B,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S2115,B,10
S146UZ23101FU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S2115,B,5
S2602_ALRM_CLS3,'CLASS3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,9
S2602_DIAG_DIAG,'ABNORMAL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,2
S063LZMF00110,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,11
S063LZMF00121,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,4
S063UZRR03009,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,24
S100EZRS01272,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2101,B,29
S142XZTC10004,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,27
S142XZTE10006,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,20
S146XZTE10004,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,15
S146SDOC20001,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,23
S146SDMS30001,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,6
S146LZAL00008C,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213501S2103,B,22
S163XZTC00072,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB205501S2111,B,18
S146FZMS10015D,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB205901S2111,B,14
S163XZTC00162A,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208101S2119,B,27
S163UZRS03159,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208301S2119,B,21
S063TZMS00315,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB202101S2611,B,12
SCS2611DO,'SERIAL,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB202101S2611,B,1
S000EZRS01013,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,12
S063LZMS01041,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB200901S3103,B,2
S150HSAK00040A,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206701S1701,B,24
S840HSAK40201,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207501S1701,B,27
S840HSMS40201,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208101S1701,B,23
S146TZMS20013A,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206301S2115,B,13
163TI00062,'OCS,PVI,RAW,IN,150,-50,2,0,0,1,203,MODEL2,U163TI00062,T,0
063TI01046,'063-CCP-213',PVI,RAW,IN,100,-50,2,0,0,1,203,MODEL2,U063TI01046,T,0
046TI10009,'SIDE,PVI,RAW,IN,300,-50,2,0,0,1,203,MODEL2,U046TI10009,T,0
046TI00092,'HO,PVI,RAW,IN,300,-50,2,0,0,1,203,MODEL2,U046TI00092,T,0
046FIC20071,'HO,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046FU20071,mv,0
071TZI05068A,'SCALLED,PVI,RAW,IN,200,-70,2,0,0,1,200,DB3,071TZI05068A,RAW,0
071TZI05074,'SCALLED,PVI,RAW,IN,100,-90,2,0,0,1,200,DB3,071TZI05074,RAW,0
071PI16003B,300017,PVI,RAW,IN,1600,0,2,0,0,1,200,DB3,071PI16003B,RAW,0
071PI16036B,300176,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071PI16036B,RAW,0
071PI16046A,300187,PVI,RAW,IN,1600,0,2,0,0,1,200,DB3,071PI16046A,RAW,0
071PV16036,300244,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071PV16036,RAW,0
,,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071PY16039,RAW,0
060PIC10028,'FG,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U060PU10028,mv,0
060TI00024,'BELOW,PVI,RAW,IN,150,-196,2,0,0,1,203,MODEL2,U060TI00024,T,0
160ZI00022A,'FG,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U160FU00022A,pos,0
S163XA00162AC,'163-P-202A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,FAULT,t,0
060FI03501A,'FG,PVI,RAW,IN,3,0,2,0,0,1,203,MODEL2,U060FI03501A,F,0
063PI00202,'E,PVI,RAW,IN,1000,0,2,0,0,1,203,MODEL2,U063PI00202,P,0
060ZI03503A,'FG,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U060FU03503A,pos,0
